date,channel,daypart,impressions,clicks,conversions,spend,cvr
2026-04-05,paid_social,early_morning,35885,560,4,314.18,0.00837
2026-04-05,paid_social,evening,120342,2258,33,1154.09,0.01497
2026-04-05,paid_social,late_night,21740,390,3,187.5,0.00788
2026-04-05,paid_social,midday,86788,1737,21,873.69,0.01216
2026-04-05,paid_social,morning,76406,1308,18,627.6,0.01378
2026-04-05,paid_social,prime,41989,716,10,361.57,0.01412
2026-04-05,programmatic_display,afternoon,117515,576,11,642.07,0.01927
2026-04-05,programmatic_display,early_morning,37209,163,2,246.17,0.01337
2026-04-05,programmatic_display,evening,81684,447,8,551.71,0.02001
2026-04-05,programmatic_display,late_night,17752,113,1,102.75,0.01095
2026-04-05,programmatic_display,midday,87552,424,7,630.13,0.01789
2026-04-05,programmatic_display,morning,59651,282,4,355.57,0.01738
2026-04-05,programmatic_display,prime,35438,180,3,233.86,0.01763
2026-04-05,youtube,afternoon,27339,285,6,512.05,0.02415
2026-04-05,youtube,early_morning,9906,97,1,167.54,0.01889
2026-04-05,youtube,evening,29608,315,10,504.84,0.03294
2026-04-05,youtube,late_night,4781,45,1,89.98,0.02696
2026-04-05,youtube,midday,25734,303,7,416.84,0.02332
2026-04-05,youtube,morning,18792,195,5,347.24,0.02866
2026-04-05,youtube,prime,15013,164,4,305.59,0.03016
2026-04-06,ctv,afternoon,10331,26,3,278.83,0.14751
2026-04-06,ctv,early_morning,2538,7,0,83.59,0.11883
2026-04-06,ctv,evening,20608,58,11,696.97,0.19308
2026-04-06,ctv,late_night,5066,17,2,167.09,0.14495
2026-04-06,ctv,midday,7929,26,3,247.09,0.14271
2026-04-06,ctv,morning,5837,17,2,191.09,0.13301
2026-04-06,ctv,prime,16265,46,9,536.9,0.20214
2026-04-06,paid_search,afternoon,31934,1236,33,1013.39,0.02746
2026-04-06,paid_search,early_morning,18308,790,17,654.72,0.02196
2026-04-06,paid_search,evening,15623,776,21,470.39,0.02813
2026-04-06,paid_search,late_night,7294,232,8,242.11,0.03741
2026-04-06,paid_search,midday,31702,1511,41,965.51,0.0273
2026-04-06,paid_search,morning,34368,1710,43,1099.84,0.02565
2026-04-06,paid_search,prime,7883,330,12,237.65,0.03648
2026-04-06,paid_social,afternoon,110775,1873,25,1350.02,0.01384
2026-04-06,paid_social,early_morning,33900,679,6,358.02,0.0097
2026-04-06,paid_social,evening,109507,2372,33,1257.72,0.01396
2026-04-06,paid_social,late_night,17626,364,3,201.53,0.01002
2026-04-06,paid_social,midday,78317,1244,12,923.5,0.01035
2026-04-06,paid_social,morning,60940,884,11,648.36,0.01297
2026-04-06,paid_social,prime,37322,670,10,414.78,0.01521
2026-04-06,programmatic_display,afternoon,136727,682,12,787.21,0.01821
2026-04-06,programmatic_display,early_morning,48636,216,3,264.35,0.01543
2026-04-06,programmatic_display,evening,105216,596,11,676.8,0.01913
2026-04-06,programmatic_display,late_night,24917,111,1,128.64,0.01186
2026-04-06,programmatic_display,midday,123069,716,13,757.79,0.01854
2026-04-06,programmatic_display,morning,88542,458,8,427.42,0.0183
2026-04-06,programmatic_display,prime,44849,189,3,271.52,0.01644
2026-04-06,youtube,afternoon,36568,294,8,635.43,0.02731
2026-04-06,youtube,early_morning,11734,119,2,185.89,0.01748
2026-04-06,youtube,evening,37713,329,9,578.08,0.02932
2026-04-06,youtube,late_night,6764,66,1,108.16,0.02521
2026-04-06,youtube,midday,35630,321,7,611.53,0.02461
2026-04-06,youtube,morning,24377,224,5,372.43,0.02533
2026-04-06,youtube,prime,20331,210,7,359.62,0.03349
2026-04-07,ctv,afternoon,9119,28,4,296.93,0.14787
2026-04-07,ctv,early_morning,2303,6,0,95.07,0.12965
2026-04-07,ctv,evening,18801,58,11,661.16,0.1974
2026-04-07,ctv,late_night,4658,14,2,182.51,0.14387
2026-04-07,ctv,midday,6779,22,3,238.09,0.15621
2026-04-07,ctv,morning,5895,15,2,199.29,0.16879
2026-04-07,ctv,prime,14235,46,10,502.77,0.22858
2026-04-07,paid_search,afternoon,48987,1971,46,1032.57,0.02339
2026-04-07,paid_search,early_morning,27184,1029,18,645.18,0.01801
2026-04-07,paid_search,evening,22968,968,28,595.73,0.02977
2026-04-07,paid_search,late_night,10543,400,15,271.95,0.03854
2026-04-07,paid_search,midday,47197,1802,35,1092.36,0.01944
2026-04-07,paid_search,morning,42151,1636,38,1121.56,0.02351
2026-04-07,paid_search,prime,10900,364,14,258.77,0.03888
2026-04-07,paid_social,afternoon,126530,2522,33,1560.68,0.0131
2026-04-07,paid_social,early_morning,38506,724,7,336.31,0.00987
2026-04-07,paid_social,evening,135788,2960,45,1532.58,0.01542
2026-04-07,paid_social,late_night,19635,362,2,271.68,0.0081
2026-04-07,paid_social,midday,90658,1764,20,1194.7,0.01171
2026-04-07,paid_social,morning,71505,1321,16,880.98,0.01243
2026-04-07,paid_social,prime,39437,575,8,558.18,0.01452
2026-04-07,programmatic_display,afternoon,141805,704,12,770.91,0.01829
2026-04-07,programmatic_display,early_morning,53697,273,3,244.68,0.01349
2026-04-07,programmatic_display,evening,109743,577,10,662.15,0.01874
2026-04-07,programmatic_display,late_night,21897,109,1,133.06,0.01311
2026-04-07,programmatic_display,midday,115408,498,8,625.64,0.01789
2026-04-07,programmatic_display,morning,71192,351,6,445.64,0.01795
2026-04-07,programmatic_display,prime,38382,182,2,243.35,0.01578
2026-04-07,youtube,afternoon,32504,305,8,710.88,0.02893
2026-04-07,youtube,early_morning,12515,114,2,207.61,0.02085
2026-04-07,youtube,evening,38400,374,12,699.51,0.03226
2026-04-07,youtube,late_night,6455,77,1,109.45,0.02263
2026-04-07,youtube,midday,33411,319,9,554.8,0.02844
2026-04-07,youtube,morning,24211,226,5,451.07,0.02317
2026-04-07,youtube,prime,19750,236,7,346.94,0.03159
2026-04-08,ctv,afternoon,12726,38,6,332.37,0.17924
2026-04-08,ctv,early_morning,3150,8,0,90.4,0.08314
2026-04-08,ctv,evening,25362,87,17,703.31,0.19991
2026-04-08,ctv,late_night,7087,20,2,197.03,0.14374
2026-04-08,ctv,midday,8510,31,4,268.74,0.1379
2026-04-08,ctv,morning,8453,25,2,224.82,0.11024
2026-04-08,ctv,prime,22117,76,16,562.81,0.21269
2026-04-08,paid_search,afternoon,48196,2283,60,1188.46,0.0266
2026-04-08,paid_search,early_morning,29078,1147,24,690.32,0.02166
2026-04-08,paid_search,evening,24760,965,25,590.38,0.02673
2026-04-08,paid_search,late_night,11733,541,18,255.91,0.03475
2026-04-08,paid_search,midday,50549,1889,42,1150.1,0.02263
2026-04-08,paid_search,morning,43826,1395,38,989.25,0.02783
2026-04-08,paid_search,prime,10948,430,16,233.57,0.03728
2026-04-08,paid_social,afternoon,109854,2184,34,1412.66,0.01574
2026-04-08,paid_social,early_morning,30506,532,4,359.2,0.00936
2026-04-08,paid_social,evening,133345,1926,27,1204.96,0.01438
2026-04-08,paid_social,late_night,16991,299,2,207.38,0.00964
2026-04-08,paid_social,midday,72161,1369,16,982.24,0.01189
2026-04-08,paid_social,morning,59264,1109,12,762.09,0.01085
2026-04-08,paid_social,prime,36515,705,9,426.54,0.01366
2026-04-08,programmatic_display,afternoon,130483,628,12,775.7,0.01951
2026-04-08,programmatic_display,early_morning,40097,165,2,278.63,0.01341
2026-04-08,programmatic_display,evening,97362,550,10,712.16,0.0198
2026-04-08,programmatic_display,late_night,18545,92,1,134.18,0.01306
2026-04-08,programmatic_display,midday,99817,449,8,622.85,0.01927
2026-04-08,programmatic_display,morning,64129,334,6,476.71,0.01945
2026-04-08,programmatic_display,prime,39275,206,3,256.82,0.01649
2026-04-08,youtube,afternoon,41285,428,12,650.67,0.02861
2026-04-08,youtube,early_morning,15595,158,3,240.36,0.02051
2026-04-08,youtube,evening,43831,500,16,862.53,0.03224
2026-04-08,youtube,late_night,8266,82,2,129.59,0.02496
2026-04-08,youtube,midday,36930,359,9,642.71,0.02623
2026-04-08,youtube,morning,31481,321,7,411.51,0.024
2026-04-08,youtube,prime,24833,278,9,403.03,0.03477
2026-04-09,ctv,afternoon,8595,24,4,231.32,0.16892
2026-04-09,ctv,early_morning,2368,6,0,82.37,0.09153
2026-04-09,ctv,evening,20131,52,10,645.28,0.19474
2026-04-09,ctv,late_night,4914,16,2,168.95,0.1589
2026-04-09,ctv,midday,6811,20,3,215.59,0.15276
2026-04-09,ctv,morning,4948,15,1,157.74,0.12381
2026-04-09,ctv,prime,13286,44,9,511.09,0.21369
2026-04-09,paid_search,afternoon,35338,1248,32,775.99,0.02594
2026-04-09,paid_search,early_morning,22854,810,15,488.93,0.01876
2026-04-09,paid_search,evening,16874,604,17,439.65,0.0294
2026-04-09,paid_search,late_night,7237,224,7,205.05,0.03487
2026-04-09,paid_search,midday,31772,1376,36,973.23,0.02646
2026-04-09,paid_search,morning,37323,1456,35,921.68,0.02467
2026-04-09,paid_search,prime,8060,302,12,212.97,0.03986
2026-04-09,paid_social,afternoon,101296,1436,20,1433.15,0.01422
2026-04-09,paid_social,early_morning,29796,567,5,375.75,0.00948
2026-04-09,paid_social,evening,104071,1701,24,1447.77,0.01432
2026-04-09,paid_social,late_night,19897,415,3,213.47,0.00731
2026-04-09,paid_social,midday,80825,1664,21,933.38,0.01302
2026-04-09,paid_social,morning,65610,1054,12,723.59,0.01208
2026-04-09,paid_social,prime,33398,721,9,431.36,0.01381
2026-04-09,programmatic_display,afternoon,129312,601,10,836.45,0.01767
2026-04-09,programmatic_display,early_morning,53881,279,5,303.43,0.01863
2026-04-09,programmatic_display,evening,99802,512,9,676.78,0.01843
2026-04-09,programmatic_display,late_night,20849,100,1,121.7,0.01218
2026-04-09,programmatic_display,midday,105389,588,10,655.95,0.01849
2026-04-09,programmatic_display,morning,76882,373,7,428.52,0.02022
2026-04-09,programmatic_display,prime,40475,226,3,257.21,0.01588
2026-04-09,youtube,afternoon,54545,680,20,653.08,0.02998
2026-04-09,youtube,early_morning,19131,180,4,232.75,0.02343
2026-04-09,youtube,evening,61062,597,17,729.84,0.02906
2026-04-09,youtube,late_night,11814,123,2,135.54,0.0229
2026-04-09,youtube,midday,53219,528,14,685.38,0.02687
2026-04-09,youtube,morning,34119,298,6,441.98,0.0226
2026-04-09,youtube,prime,31371,303,8,408.38,0.02852
2026-04-10,ctv,afternoon,7930,24,4,343.15,0.17031
2026-04-10,ctv,early_morning,2403,7,0,85.75,0.12176
2026-04-10,ctv,evening,19487,57,10,639.29,0.18293
2026-04-10,ctv,late_night,4599,14,1,174.08,0.12892
2026-04-10,ctv,midday,6147,19,2,237.03,0.15339
2026-04-10,ctv,morning,5200,17,2,192.91,0.16061
2026-04-10,ctv,prime,13884,44,9,480.49,0.2146
2026-04-10,paid_search,afternoon,34405,1504,37,955.02,0.02509
2026-04-10,paid_search,early_morning,19093,637,11,716.6,0.01752
2026-04-10,paid_search,evening,16260,589,17,476.46,0.02991
2026-04-10,paid_search,late_night,6895,286,11,240.45,0.03865
2026-04-10,paid_search,midday,32281,1301,29,1019.91,0.02244
2026-04-10,paid_search,morning,33373,1362,37,1169.43,0.02766
2026-04-10,paid_search,prime,7393,270,10,243.04,0.03945
2026-04-10,paid_social,afternoon,116911,2184,28,1537.67,0.01295
2026-04-10,paid_social,early_morning,35868,752,7,422.53,0.00984
2026-04-10,paid_social,evening,133468,2524,33,1567.93,0.01313
2026-04-10,paid_social,late_night,20714,375,2,263.03,0.00776
2026-04-10,paid_social,midday,98475,1677,19,1101.97,0.01188
2026-04-10,paid_social,morning,64386,1047,13,806.71,0.01267
2026-04-10,paid_social,prime,43269,804,11,530.36,0.01448
2026-04-10,programmatic_display,afternoon,144782,735,15,872.1,0.0212
2026-04-10,programmatic_display,early_morning,63860,317,4,316.13,0.01527
2026-04-10,programmatic_display,evening,123396,663,13,678.96,0.01994
2026-04-10,programmatic_display,late_night,24307,129,1,141.74,0.0094
2026-04-10,programmatic_display,midday,133123,689,14,752.54,0.02108
2026-04-10,programmatic_display,morning,91231,574,10,468.83,0.01795
2026-04-10,programmatic_display,prime,47598,256,4,300.68,0.01698
2026-04-10,youtube,afternoon,45666,467,11,663.25,0.0255
2026-04-10,youtube,early_morning,13989,135,2,231.74,0.02162
2026-04-10,youtube,evening,52349,590,19,811.63,0.03384
2026-04-10,youtube,late_night,8898,88,1,133.34,0.01978
2026-04-10,youtube,midday,42688,448,9,675.25,0.02191
2026-04-10,youtube,morning,32444,358,10,487.67,0.02828
2026-04-10,youtube,prime,23818,319,10,371.54,0.03361
2026-04-11,ctv,afternoon,8943,21,3,287.99,0.14983
2026-04-11,ctv,early_morning,2831,7,0,83.14,0.12004
2026-04-11,ctv,evening,20262,69,14,627.44,0.21372
2026-04-11,ctv,late_night,6022,16,2,163.94,0.1369
2026-04-11,ctv,midday,7174,21,2,198.58,0.14163
2026-04-11,ctv,morning,5690,15,2,178.12,0.15757
2026-04-11,ctv,prime,16625,51,11,413.53,0.22833
2026-04-11,paid_search,afternoon,24195,910,23,714.99,0.02606
2026-04-11,paid_search,early_morning,14568,614,12,465.86,0.01958
2026-04-11,paid_search,evening,12199,420,11,404.71,0.02704
2026-04-11,paid_search,late_night,5686,199,7,172.92,0.04018
2026-04-11,paid_search,midday,24286,1042,23,836.96,0.02274
2026-04-11,paid_search,morning,25583,930,26,902.08,0.02842
2026-04-11,paid_search,prime,5522,210,7,182.04,0.03713
2026-04-11,paid_social,afternoon,89291,1848,25,1142.27,0.01375
2026-04-11,paid_social,early_morning,26340,487,4,277.43,0.00931
2026-04-11,paid_social,evening,87945,1616,24,1003.06,0.01542
2026-04-11,paid_social,late_night,14072,269,2,185.55,0.0082
2026-04-11,paid_social,midday,64701,1331,15,758.28,0.0114
2026-04-11,paid_social,morning,48821,818,10,618.38,0.01228
2026-04-11,paid_social,prime,29274,574,8,284.43,0.01479
2026-04-11,programmatic_display,afternoon,91139,493,8,572.72,0.01762
2026-04-11,programmatic_display,early_morning,32589,128,1,233.28,0.01431
2026-04-11,programmatic_display,evening,67208,359,7,502.28,0.02184
2026-04-11,programmatic_display,late_night,16180,90,1,104.33,0.01135
2026-04-11,programmatic_display,midday,69850,389,7,469.84,0.0199
2026-04-11,programmatic_display,morning,51674,279,4,361.32,0.01751
2026-04-11,programmatic_display,prime,27917,127,2,189.3,0.0161
2026-04-11,youtube,afternoon,36848,362,9,514.95,0.02668
2026-04-11,youtube,early_morning,12668,117,2,171.61,0.01895
2026-04-11,youtube,evening,44951,473,14,589.68,0.03119
2026-04-11,youtube,late_night,7147,76,1,100.4,0.0262
2026-04-11,youtube,midday,37312,422,11,455.69,0.02676
2026-04-11,youtube,morning,30941,318,7,340.34,0.02505
2026-04-11,youtube,prime,22864,247,8,260.3,0.03254
2026-04-12,ctv,afternoon,8170,23,3,281.38,0.15666
2026-04-12,ctv,early_morning,2410,6,0,69.99,0.12341
2026-04-12,ctv,evening,17558,43,8,623.89,0.2065
2026-04-12,ctv,late_night,4174,11,1,145.26,0.14283
2026-04-12,ctv,midday,5769,21,3,195.62,0.14671
2026-04-12,ctv,morning,4706,16,2,159.71,0.14489
2026-04-12,ctv,prime,12786,39,7,429.69,0.19147
2026-04-12,paid_search,afternoon,28598,1261,30,749.04,0.02415
2026-04-12,paid_search,early_morning,15416,579,12,407.01,0.02184
2026-04-12,paid_search,evening,13443,505,13,361.68,0.02576
2026-04-12,paid_search,late_night,5730,206,8,180.63,0.04017
2026-04-12,paid_search,midday,28370,989,21,807.61,0.02187
2026-04-12,paid_search,morning,25469,935,25,860.0,0.02727
2026-04-12,paid_search,prime,6141,257,9,179.66,0.03853
2026-04-12,paid_social,afternoon,102663,2235,29,918.17,0.01331
2026-04-12,paid_social,early_morning,32383,579,5,255.72,0.00952
2026-04-12,paid_social,evening,110706,2003,33,1045.62,0.01683
2026-04-12,paid_social,late_night,17991,297,3,152.61,0.01015
2026-04-12,paid_social,midday,80580,1269,14,640.87,0.01136
2026-04-12,paid_social,morning,57110,1171,15,562.0,0.01297
2026-04-12,paid_social,prime,32410,530,8,304.08,0.01539
2026-04-12,programmatic_display,afternoon,79232,398,8,546.27,0.02136
2026-04-12,programmatic_display,early_morning,29522,140,1,220.2,0.01361
2026-04-12,programmatic_display,evening,60861,302,6,534.59,0.02002
2026-04-12,programmatic_display,late_night,12677,66,0,92.35,0.01194
2026-04-12,programmatic_display,midday,70085,344,6,501.17,0.01769
2026-04-12,programmatic_display,morning,44106,221,3,319.76,0.0168
2026-04-12,programmatic_display,prime,25086,123,2,201.0,0.01652
2026-04-12,youtube,afternoon,33854,353,8,571.46,0.02497
2026-04-12,youtube,early_morning,11573,127,2,193.49,0.01952
2026-04-12,youtube,evening,38314,358,9,558.23,0.02726
2026-04-12,youtube,late_night,6293,63,1,112.49,0.0236
2026-04-12,youtube,midday,31995,352,8,515.7,0.02423
2026-04-12,youtube,morning,23010,257,5,365.7,0.02122
2026-04-12,youtube,prime,20221,211,7,333.27,0.03457
2026-04-13,ctv,afternoon,8761,28,5,279.16,0.18036
2026-04-13,ctv,early_morning,2274,7,0,81.23,0.13454
2026-04-13,ctv,evening,18009,66,11,526.37,0.17936
2026-04-13,ctv,late_night,5133,14,1,131.14,0.11927
2026-04-13,ctv,midday,6576,17,2,212.23,0.15633
2026-04-13,ctv,morning,5386,19,2,160.91,0.13131
2026-04-13,ctv,prime,13313,46,9,458.76,0.21159
2026-04-13,paid_search,afternoon,30309,996,23,1065.45,0.02333
2026-04-13,paid_search,early_morning,19052,798,15,581.43,0.01985
2026-04-13,paid_search,evening,16349,691,17,551.54,0.02582
2026-04-13,paid_search,late_night,6998,265,10,237.79,0.0394
2026-04-13,paid_search,midday,29348,1110,24,1024.83,0.02201
2026-04-13,paid_search,morning,29390,1306,34,941.49,0.02643
2026-04-13,paid_search,prime,8087,332,13,210.24,0.04049
2026-04-13,paid_social,afternoon,121377,2388,34,1334.22,0.01452
2026-04-13,paid_social,early_morning,36457,652,6,385.86,0.01015
2026-04-13,paid_social,evening,139003,2601,39,1256.73,0.01512
2026-04-13,paid_social,late_night,19982,365,3,185.88,0.00875
2026-04-13,paid_social,midday,94496,1877,22,954.3,0.01183
2026-04-13,paid_social,morning,72647,1288,13,683.03,0.01067
2026-04-13,paid_social,prime,38055,601,8,378.7,0.01381
2026-04-13,programmatic_display,afternoon,148998,703,14,775.94,0.01998
2026-04-13,programmatic_display,early_morning,57010,263,3,296.75,0.01337
2026-04-13,programmatic_display,evening,118645,692,11,659.48,0.01712
2026-04-13,programmatic_display,late_night,23937,136,1,142.46,0.0129
2026-04-13,programmatic_display,midday,136447,573,10,715.35,0.01857
2026-04-13,programmatic_display,morning,91384,494,8,501.27,0.01798
2026-04-13,programmatic_display,prime,50242,233,3,256.68,0.0168
2026-04-13,youtube,afternoon,38174,391,10,572.21,0.02704
2026-04-13,youtube,early_morning,13945,133,2,226.52,0.02188
2026-04-13,youtube,evening,40583,404,13,662.79,0.03241
2026-04-13,youtube,late_night,6979,69,1,110.27,0.02357
2026-04-13,youtube,midday,28224,263,6,594.99,0.02534
2026-04-13,youtube,morning,26286,269,6,407.86,0.02386
2026-04-13,youtube,prime,20395,219,6,326.55,0.0302
2026-04-14,ctv,afternoon,8460,22,3,299.57,0.17239
2026-04-14,ctv,early_morning,2400,6,0,76.56,0.11781
2026-04-14,ctv,evening,17181,50,9,612.05,0.19029
2026-04-14,ctv,late_night,5048,12,1,178.98,0.16143
2026-04-14,ctv,midday,6219,19,2,216.33,0.15504
2026-04-14,ctv,morning,5494,17,2,187.22,0.14589
2026-04-14,ctv,prime,14499,39,7,462.92,0.20482
2026-04-14,paid_search,afternoon,31377,1106,29,1118.76,0.02677
2026-04-14,paid_search,early_morning,17612,676,15,620.75,0.02231
2026-04-14,paid_search,evening,17362,568,14,492.87,0.02637
2026-04-14,paid_search,late_night,8136,305,12,230.62,0.04084
2026-04-14,paid_search,midday,34894,1463,28,1079.85,0.01917
2026-04-14,paid_search,morning,33195,1396,36,1109.74,0.026
2026-04-14,paid_search,prime,8568,316,11,222.19,0.03752
2026-04-14,paid_social,afternoon,130515,2451,31,1399.24,0.01292
2026-04-14,paid_social,early_morning,36625,690,6,442.24,0.00901
2026-04-14,paid_social,evening,114494,1921,22,1352.69,0.01197
2026-04-14,paid_social,late_night,19967,369,3,199.19,0.01005
2026-04-14,paid_social,midday,85321,1664,19,997.12,0.01168
2026-04-14,paid_social,morning,70934,1246,13,784.3,0.01098
2026-04-14,paid_social,prime,36701,685,9,493.12,0.01356
2026-04-14,programmatic_display,afternoon,141902,596,11,755.43,0.01902
2026-04-14,programmatic_display,early_morning,59781,291,4,259.72,0.0147
2026-04-14,programmatic_display,evening,124064,693,12,663.74,0.01804
2026-04-14,programmatic_display,late_night,24072,122,1,133.55,0.01185
2026-04-14,programmatic_display,midday,153626,746,14,662.14,0.01914
2026-04-14,programmatic_display,morning,92140,512,9,487.57,0.01928
2026-04-14,programmatic_display,prime,56598,289,4,253.03,0.01476
2026-04-14,youtube,afternoon,60432,623,15,738.57,0.02565
2026-04-14,youtube,early_morning,18093,195,4,233.94,0.0229
2026-04-14,youtube,evening,63929,759,25,859.57,0.03347
